Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Preço Venda Atacado;Quantidade Mínima Atacado;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;Modelo;Código Balança;Código Interno;Tags;Tipo;NCM;Origem;CEST;Categoria PDV;Botão PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preço De;Preço Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descrição do Produto;Garantia;Itens Inclusos;Especificações
"2000000000445";"Produto";"BONECA MILKINHA PAN";19.99;39.90;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"PLANETA";"";"";"";"";"";"";"";"";"";"";"";"";"BONECA MILKINHA PAN";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000446";"Produto";"BONECA MILK HAIR SUPER PAN";29.99;59.90;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"PLANETA";"";"";"";"";"";"";"";"";"";"";"";"";"BONECA MILK HAIR SUPER PAN";0.00;59.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000447";"Produto";"BONECA BIBIANA PAN";19.99;39.90;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"PLANETA";"";"";"";"";"";"";"";"";"";"";"";"";"BONECA BIBIANA PAN";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000448";"Produto";"MASSA PARA MODELADOR DRIVE PAN";2.99;5.90;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"PLANETA";"";"";"";"";"";"";"";"";"";"";"";"";"MASSA PARA MODELADOR DRIVE PAN";0.00;5.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000449";"Produto";"PULSEIRA DOURADA";8.00;15.00;0.00;0.00;"Unidade";"Não";"BIJUTERIAS";"ACESSORIOS";"Sim";0.000;0.000;"MARIO BIJU";"";"";"";"";"";"";"";"";"";"";"";"";"PULSEIRA DOURADA";0.00;15.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000450";"Produto";"BRINCO BEBE C/2";3.00;5.00;0.00;0.00;"Unidade";"Não";"BIJUTERIAS";"ACESSORIOS";"Sim";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"BRINCO BEBE C/2";0.00;5.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000451";"Produto";"BOLAS DE FUTEBAL";17.50;30.00;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"";"Sim";0.000;0.000;"ANTONIO";"";"";"";"";"";"";"";"";"";"";"";"";"BOLAS DE FUTEBAL";0.00;30.00;0.000;0.000;0.000;0.000;"";"";"";""
"1703";"Produto";"LEG TIC TAC";79.90;79.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (07/10/2022)";"";"";""
"1446846";"Produto";"ENCANTO SPRAY AVON";37.00;37.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (07/10/2022)";"";"";""
"7891033765980";"Produto";"lapiz batom boticario";22.90;22.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (08/10/2022)";"";"";""
"2000000000452";"Produto";"LIZ SUBLIME DES COLONIA O BOTICARIO";106.17;124.90;0.00;0.00;"Unidade";"Não";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"LIZ SUBLIME DES COLONIA O BOTICARIO";0.00;124.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000453";"Produto";"conjunto infantil rovitel feminino alça";29.07;49.90;0.00;0.00;"Unidade";"Não";"INFANTIL/ JUVENIL";"INFANTIL";"Sim";0.000;0.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"conjunto infantil rovitel feminino alça";0.00;49.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000454";"Produto";"VESTIDO INFANTIL ROVITEX C/ MANGA";19.45;35.00;0.00;0.00;"Unidade";"Sim";"INFANTIL/ JUVENIL";"INFANTIL";"Sim";0.000;2.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDO INFANTIL ROVITEX C/ MANGA";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000455";"Produto";"LEGGING INFANTO/JUVENIL ROVITEX";18.65;35.00;0.00;0.00;"Unidade";"Sim";"INFANTIL/ JUVENIL";"INFANTIL";"Sim";0.000;2.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"LEGGING INFANTO/JUVENIL ROVITEX";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000456";"Produto";"BLUSAV VISCOSE MANGA JAPONESA ROVITEX";15.90;30.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSAV VISCOSE MANGA JAPONESA ROVITEX";0.00;30.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000457";"Produto";"CAMISA FEMINA CREPE C/ BOTAO  ROVITEX";31.16;59.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"CAMISA FEMINA CREPE C/ BOTAO  ROVITEX";0.00;59.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000458";"Produto";"BLUSA MANGA COM GOLA LISTRA ROVITEX";25.32;49.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA MANGA COM GOLA LISTRA ROVITEX";0.00;49.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000459";"Produto";"BLUSA MANA ASADELTA ROVITEX";30.90;59.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA MANA ASADELTA ROVITEX";0.00;59.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000460";"Produto";"BLUSA MANGA C/ BORDADO ROVITEX";31.90;59.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA MANGA C/ BORDADO ROVITEX";0.00;59.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000461";"Produto";"BLUSA REGATA E ALÇA ROVITEX";21.21;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;5.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA REGATA E ALÇA ROVITEX";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000462";"Produto";"BLUSA REGATA GORGORINHO ROVITEX";27.92;49.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;3.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA REGATA GORGORINHO ROVITEX";0.00;49.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000463";"Produto";"CALÇA CAPRI INFANTIL ROVITEX";6.29;15.00;0.00;0.00;"Unidade";"Sim";"INFANTIL/ JUVENIL";"INFANTIL";"Sim";0.000;5.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"CALÇA CAPRI INFANTIL ROVITEX";0.00;15.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000464";"Produto";"VESTIDO LONGO SH";32.82;65.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;7.000;"SHOPEE";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDO LONGO SH";0.00;65.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000465";"Produto";"BORI ALÇA BRASIL";20.00;35.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"ANTONIO";"";"";"";"";"";"";"";"";"";"";"";"";"BORI ALÇA BRASIL";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000466";"Produto";"CAMPAINHA";20.00;35.00;0.00;0.00;"Unidade";"Sim";"ELETRONICOS";"ELETRONICOS";"Sim";0.000;1.000;"ANTONIO";"";"";"";"";"";"";"";"";"";"";"";"";"CAMPAINHA";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000467";"Produto";"bandeira do brasil";2.00;5.00;0.00;0.00;"Unidade";"Sim";"DIVERSOS";"DIVERSOS";"Sim";0.000;6.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"bandeira do brasil";0.00;5.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000468";"Produto";"BRINQUEDO MASTER 25";12.67;25.00;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"BRINQUEDO MASTER 25";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000469";"Produto";"BRINQUEDO MASTER 15";7.34;15.00;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"BRINQUEDO MASTER 15";0.00;15.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000470";"Produto";"COPOS E CANECAS PERSONAGENS MASTER";4.81;9.99;0.00;0.00;"Unidade";"Sim";"UTILIDADES";"UTILIDADES";"Sim";0.000;10.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"COPOS E CANECAS PERSONAGENS MASTER";0.00;9.99;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000471";"Produto";"KIT ALICATE  DE UNHA MASTER";7.69;15.00;0.00;0.00;"Unidade";"Sim";"UTILIDADES";"UTILIDADES";"Sim";0.000;1.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"KIT ALICATE  DE UNHA MASTER";0.00;15.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000472";"Produto";"BOLA PLASTICO MASTER";4.29;8.00;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"BOLA PLASTICO MASTER";0.00;8.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000473";"Produto";"BONECA BELINHA BABY MASTER";41.90;69.90;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"BONECA BELINHA BABY MASTER";0.00;69.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000474";"Produto";"BONECA DRIVE DOLLS FAZ XIXI MASTER";64.90;105.00;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"BONECA DRIVE DOLLS FAZ XIXI MASTER";0.00;105.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000475";"Produto";"BORRACHA PANELA DE PRESSAO";1.39;2.50;0.00;0.00;"Unidade";"Sim";"UTILIDADES";"UTILIDADES";"Sim";0.000;6.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"BORRACHA PANELA DE PRESSAO";0.00;2.50;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000476";"Produto";"COLEÇÃO HOME QUARTO MASTER";17.69;39.90;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"COLEÇÃO HOME QUARTO MASTER";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000477";"Produto";"CUBO MAGICO MASTER";4.98;10.00;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"CUBO MAGICO MASTER";0.00;10.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000478";"Produto";"ESPETO DUPLO MASTER";12.98;25.00;0.00;0.00;"Unidade";"Não";"UTILIDADES";"UTILIDADES";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"ESPETO DUPLO MASTER";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000479";"Produto";"FITA ADESIVA LARGA MASTER";3.33;5.00;0.00;0.00;"Unidade";"Não";"UTILIDADES";"UTILIDADES";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"FITA ADESIVA LARGA MASTER";0.00;5.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000480";"Produto";"FITA VEDA ROSCA MASTER";1.89;3.50;0.00;0.00;"Unidade";"Sim";"UTILIDADES";"UTILIDADES";"Sim";0.000;3.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"FITA VEDA ROSCA MASTER";0.00;3.50;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000481";"Produto";"GRELHA  50X40CM MASTER";39.90;59.90;0.00;0.00;"Unidade";"Sim";"UTILIDADES";"UTILIDADES";"Sim";0.000;2.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"GRELHA  50X40CM MASTER";0.00;59.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000482";"Produto";"JOGO DE BARALHO MASTER";2.89;5.00;0.00;0.00;"Unidade";"Sim";"DIVERSOS";"DIVERSOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"JOGO DE BARALHO MASTER";0.00;5.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000483";"Produto";"JOGO DE TALHER INFANTIL MASTER";9.98;20.00;0.00;0.00;"Unidade";"Sim";"UTILIDADES";"UTILIDADES";"Sim";0.000;2.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"JOGO DE TALHER INFANTIL MASTER";0.00;20.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000484";"Produto";"MINE TRUCKS TRANCAR MASTER";16.90;35.00;0.00;0.00;"Unidade";"Não";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"MINE TRUCKS TRANCAR MASTER";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000485";"Produto";"PICK UP FORCE SX MASTER";15.90;35.00;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;2.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"PICK UP FORCE SX MASTER";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000486";"Produto";"QUADRICICULO + JEEP SOLAPA MASTER";16.90;39.90;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"QUADRICICULO + JEEP SOLAPA MASTER";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000487";"Produto";"RACE LOOPING SUPER MASTER";20.90;39.90;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"MASTER UTILIDADES";"";"";"";"";"";"";"";"";"";"";"";"";"RACE LOOPING SUPER MASTER";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000488";"Produto";"sabonete cx c/4 avon";15.99;25.00;0.00;0.00;"Unidade";"Sim";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;3.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"sabonete cx c/4 avon";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000489";"Produto";"creme de mao encanto avon";3.52;10.00;0.00;0.00;"Unidade";"Não";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;0.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"creme de mao encanto avon";0.00;10.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000490";"Produto";"SABONETE LIQ BABY CARE AVON";9.61;25.00;0.00;0.00;"Unidade";"Não";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;0.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"SABONETE LIQ BABY CARE AVON";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000491";"Produto";"LOÇAO BABY CARE AVON";9.07;25.00;0.00;0.00;"Unidade";"Não";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;0.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"LOÇAO BABY CARE AVON";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000492";"Produto";"COLONIA BABY CARE AVON";8.77;25.00;0.00;0.00;"Unidade";"Não";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;0.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"COLONIA BABY CARE AVON";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000493";"Produto";"SABONETE GEL DE LIMPEZA AVON";4.43;15.00;0.00;0.00;"Unidade";"Sim";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;3.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"SABONETE GEL DE LIMPEZA AVON";0.00;15.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000494";"Produto";"LOÇAO ENCANTO 200ML AVON";8.04;15.00;0.00;0.00;"Unidade";"Sim";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;1.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"LOÇAO ENCANTO 200ML AVON";0.00;15.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000495";"Produto";"CAMISA MASC JEANS NEKI";92.33;180.00;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"NEKI";"";"";"";"";"";"";"";"";"";"";"";"";"CAMISA MASC JEANS NEKI";0.00;180.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000496";"Produto";"SAIA LONGA JENS NEKI";69.93;130.00;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"NEKI";"";"";"";"";"";"";"";"";"";"";"";"";"SAIA LONGA JENS NEKI";0.00;130.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000497";"Produto";"CALÇA JEANS FEM NEKI";79.90;150.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"NEKI";"";"";"";"";"";"";"";"";"";"";"";"";"CALÇA JEANS FEM NEKI";0.00;150.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000498";"Produto";"CALÇA JEANS MASC NEKI";79.90;150.00;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;23.000;"NEKI";"";"";"";"";"";"";"";"";"";"";"";"";"CALÇA JEANS MASC NEKI";0.00;150.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000499";"Produto";"SHORT JEANS SANTOS";48.00;89.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;6.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"SHORT JEANS SANTOS";0.00;89.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000500";"Produto";"BERMUDA JEANS MASC SANTOS";55.00;99.90;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"BERMUDA JEANS MASC SANTOS";0.00;99.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000501";"Produto";"BERMUDA BRIM SANTOS";65.00;110.00;0.00;0.00;"Unidade";"Não";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"BERMUDA BRIM SANTOS";0.00;110.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000502";"Produto";"CUECAS SANTOS";10.00;18.00;0.00;0.00;"Unidade";"Não";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"CUECAS SANTOS";0.00;18.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000503";"Produto";"BLUSA TOP D";17.00;25.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"TOP DOZE";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA TOP D";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000504";"Produto";"SHORTS JEANS FEM PLU SYS SANTOS";65.00;110.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;-1.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"SHORTS JEANS FEM PLU SYS SANTOS";0.00;110.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000505";"Produto";"VESTIDOS DIVERSOS SANTOS";52.00;99.90;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDOS DIVERSOS SANTOS";0.00;99.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000506";"Produto";"VESTIDOS LONGO SANTOS";72.00;139.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"SANTOS";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDOS LONGO SANTOS";0.00;139.90;0.000;0.000;0.000;0.000;"";"";"";""
"00000000123456";"Produto";"bolsa baby avon";35.00;35.00;0.00;0.00;"Unidade";"Não";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (02/12/2022)";"";"";""
"72657";"Produto";"shorts viscose linho cereja rosa";29.37;49.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"shorts viscose linho cereja rosa";0.00;49.90;0.000;0.000;0.000;0.000;"";"";"";""
"72646";"Produto";"top canelado viscose cereja rosa";19.47;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"top canelado viscose cereja rosa";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000507";"Produto";"VESTIDO CEREJA ROSA";63.31;130.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;3.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDO CEREJA ROSA";0.00;130.00;0.000;0.000;0.000;0.000;"";"";"";""
"85309";"Produto";"BLUSA VISCOSE LINHO CEREJA ROSA";32.67;59.90;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA VISCOSE LINHO CEREJA ROSA";0.00;59.90;0.000;0.000;0.000;0.000;"";"";"";""
"85314";"Produto";"SAIA PLISSADA CEREJA ROSA";58.77;99.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"SAIA PLISSADA CEREJA ROSA";0.00;99.90;0.000;0.000;0.000;0.000;"";"";"";""
"72654";"Produto";"CROPED MALHA LAISE CEREJA ROSA";29.37;49.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"CROPED MALHA LAISE CEREJA ROSA";0.00;49.90;0.000;0.000;0.000;0.000;"";"";"";""
"85311";"Produto";"BLUSA MALHA LAISE CEREJA ROSA";48.87;89.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA MALHA LAISE CEREJA ROSA";0.00;89.90;0.000;0.000;0.000;0.000;"";"";"";""
"72651";"Produto";"BLUSA CREPE CEREJA ROSA";22.77;39.90;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA CREPE CEREJA ROSA";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"85312";"Produto";"SHORTS VISCOSE COM ELASTANO CEREJA ROSA";50.97;99.90;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"SHORTS VISCOSE COM ELASTANO CEREJA ROSA";0.00;99.90;0.000;0.000;0.000;0.000;"";"";"";""
"72658";"Produto";"SHORTS MALHA LAISE CEREJA ROSA";42.27;79.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"SHORTS MALHA LAISE CEREJA ROSA";0.00;79.90;0.000;0.000;0.000;0.000;"";"";"";""
"72666";"Produto";"MACACAO VISCOSE LINHO CEREJA ROSA";45.57;99.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"romitex";"";"";"";"";"";"";"";"";"";"";"";"";"MACACAO VISCOSE LINHO CEREJA ROSA";0.00;99.90;0.000;0.000;0.000;0.000;"";"";"";""
